League,Y,Franchise,Team,G,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,avgFGM,avgFGA,avgFG%,avg3FGM,avg3FGA,avg3FG%,avgFTM,avgFTA,avgFT%,avgOFF,avgDEF,avgREB,avgAST,avgSTL,avgBLK,avgTO,avgPF,avgPTS
NBA,2011,Los Angeles Clippers,LAC,66,2439,5366,0.45,514,1441,0.36,1046,1538,0.68,800,1943,2743,1385,556,315,879,1399,6438,37.0,81.3,0.45,7.8,21.8,0.36,15.8,23.3,0.68,12.1,29.4,41.6,21.0,8.4,4.8,13.3,21.2,97.5
NBA,2011,Los Angeles Lakers,LAL,66,2429,5319,0.46,362,1112,0.33,1202,1589,0.76,799,2251,3050,1485,390,351,997,1109,6422,36.8,80.6,0.46,5.5,16.8,0.33,18.2,24.1,0.76,12.1,34.1,46.2,22.5,5.9,5.3,15.1,16.8,97.3
NBA,2011,Memphis Grizzlies,MEM,66,2425,5422,0.45,277,849,0.33,1142,1504,0.76,831,1944,2775,1290,631,345,955,1316,6269,36.7,82.2,0.45,4.2,12.9,0.33,17.3,22.8,0.76,12.6,29.5,42,19.5,9.6,5.2,14.5,19.9,95.0
NBA,2011,Miami Heat,MIA,66,2446,5212,0.47,370,1030,0.36,1238,1598,0.77,686,2060,2746,1317,585,355,1002,1282,6500,37.1,79.0,0.47,5.6,15.6,0.36,18.8,24.2,0.77,10.4,31.2,41.6,20.0,8.9,5.4,15.2,19.4,98.5
NBA,2011,Milwaukee Bucks,MIL,66,2502,5652,0.44,436,1265,0.34,1095,1415,0.77,820,1983,2803,1550,548,335,929,1273,6535,37.9,85.6,0.44,6.6,19.2,0.34,16.6,21.4,0.77,12.4,30,42.5,23.5,8.3,5.1,14.1,19.3,99.0
NBA,2011,Minnesota Timberwolves,MIN,66,2355,5434,0.43,473,1423,0.33,1281,1662,0.77,797,2089,2886,1290,436,293,1001,1212,6464,35.7,82.3,0.43,7.2,21.6,0.33,19.4,25.2,0.77,12.1,31.7,43.7,19.5,6.6,4.4,15.2,18.4,97.9
NBA,2011,New Orleans Pelicans,NOH,66,2300,5103,0.45,259,777,0.33,1057,1397,0.76,724,1991,2715,1368,488,316,1024,1324,5916,34.8,77.3,0.45,3.9,11.8,0.33,16.0,21.2,0.76,11,30.2,41.1,20.7,7.4,4.8,15.5,20.1,89.6
NBA,2011,New York Knicks,NYK,66,2365,5335,0.44,517,1538,0.34,1211,1634,0.74,743,2012,2755,1328,622,276,1056,1391,6458,35.8,80.8,0.44,7.8,23.3,0.34,18.3,24.8,0.74,11.3,30.5,41.7,20.1,9.4,4.2,16,21.1,97.8
NBA,2011,Oklahoma City Thunder,OCT,66,2462,5229,0.47,472,1317,0.36,1406,1744,0.81,726,2157,2883,1224,498,539,1079,1352,6802,37.3,79.2,0.47,7.2,20,0.36,21.3,26.4,0.81,11,32.7,43.7,18.5,7.5,8.2,16.3,20.5,103.1
NBA,2011,Orlando Magic,ORL,66,2275,5162,0.44,670,1785,0.38,995,1508,0.66,742,2060,2802,1321,451,275,984,1168,6215,34.5,78.2,0.44,10.2,27,0.38,15.1,22.8,0.66,11.2,31.2,42.5,20.0,6.8,4.2,14.9,17.7,94.2
NBA,2011,Philadelphia 76ers,PHI,66,2471,5516,0.45,349,963,0.36,889,1198,0.74,704,2144,2848,1453,526,340,738,1157,6180,37.4,83.6,0.45,5.3,14.6,0.36,13.5,18.2,0.74,10.7,32.5,43.2,22.0,8,5.2,11.2,17.5,93.6
NBA,2011,Phoenix Suns,PHO,66,2495,5445,0.46,444,1295,0.34,1058,1397,0.76,717,2035,2752,1486,431,366,928,1233,6492,37.8,82.5,0.46,6.7,19.6,0.34,16.0,21.2,0.76,10.9,30.8,41.7,22.5,6.5,5.5,14.1,18.7,98.4
NBA,2011,Portland Trail Blazers,POR,66,2402,5417,0.44,478,1382,0.35,1133,1423,0.8,735,1949,2684,1349,528,322,935,1251,6415,36.4,82.1,0.44,7.2,20.9,0.35,17.2,21.6,0.8,11.1,29.5,40.7,20.4,8,4.9,14.2,19.0,97.2
NBA,2011,Sacramento Kings,SAC,66,2490,5712,0.44,411,1301,0.32,1127,1532,0.74,882,1947,2829,1271,561,323,952,1287,6518,37.7,86.5,0.44,6.2,19.7,0.32,17.1,23.2,0.74,13.4,29.5,42.9,19.3,8.5,4.9,14.4,19.5,98.8
NBA,2011,San Antonio Spurs,SAS,66,2611,5463,0.48,552,1405,0.39,1067,1427,0.75,683,2153,2836,1528,490,293,895,1143,6841,39.6,82.8,0.48,8.4,21.3,0.39,16.2,21.6,0.75,10.3,32.6,43,23.2,7.4,4.4,13.6,17.3,103.7
NBA,2011,Toronto Raptors,TOR,66,2268,5154,0.44,365,1075,0.34,1085,1410,0.77,697,2074,2771,1382,429,321,1001,1532,5986,34.4,78.1,0.44,5.5,16.3,0.34,16.4,21.4,0.77,10.6,31.4,42,20.9,6.5,4.9,15.2,23.2,90.7
NBA,2011,Utah Jazz,UTA,66,2523,5531,0.46,273,845,0.32,1258,1668,0.75,861,2055,2916,1439,545,385,936,1441,6577,38.2,83.8,0.46,4.1,12.8,0.32,19.1,25.3,0.75,13,31.1,44.2,21.8,8.3,5.8,14.2,21.8,99.7
NBA,2011,Washington Wizards,WAS,66,2414,5475,0.44,344,1075,0.32,1008,1386,0.73,775,1975,2750,1262,527,417,1008,1405,6180,36.6,83.0,0.44,5.2,16.3,0.32,15.3,21.0,0.73,11.7,29.9,41.7,19.1,8,6.3,15.3,21.3,93.6
NBA,2012,Atlanta Hawks,ATL,82,3084,6644,0.46,706,1901,0.37,1158,1619,0.72,758,2593,3351,2007,664,369,1219,1473,8032,37.6,81.0,0.46,8.6,23.2,0.37,14.1,19.7,0.72,9.2,31.6,40.9,24.5,8.1,4.5,14.9,18.0,98.0
NBA,2012,Boston Celtics,BOS,81,3001,6459,0.46,498,1390,0.36,1318,1698,0.78,654,2533,3187,1843,667,365,1181,1717,7818,37.0,79.7,0.46,6.1,17.2,0.36,16.3,21.0,0.78,8.1,31.3,39.3,22.8,8.2,4.5,14.6,21.2,96.5
NBA,2012,Brooklyn Nets,BRO,82,2942,6544,0.45,628,1760,0.36,1432,1958,0.73,1047,2460,3507,1668,599,391,1206,1500,7944,35.9,79.8,0.45,7.7,21.5,0.36,17.5,23.9,0.73,12.8,30,42.8,20.3,7.3,4.8,14.7,18.3,96.9
NBA,2012,Charlotte Hornets,CHA,82,2823,6649,0.42,469,1399,0.34,1546,2060,0.75,917,2389,3306,1587,591,479,1153,1561,7661,34.4,81.1,0.42,5.7,17.1,0.34,18.9,25.1,0.75,11.2,29.1,40.3,19.4,7.2,5.8,14.1,19.0,93.4
NBA,2012,Chicago Bulls,CHI,82,2926,6698,0.44,446,1265,0.35,1343,1738,0.77,1026,2514,3540,1886,588,417,1171,1617,7641,35.7,81.7,0.44,5.4,15.4,0.35,16.4,21.2,0.77,12.5,30.7,43.2,23.0,7.2,5.1,14.3,19.7,93.2
NBA,2012,Cleveland Cavaliers,CLE,82,2993,6901,0.43,547,1581,0.35,1380,1826,0.76,1004,2359,3363,1694,647,334,1149,1737,7913,36.5,84.2,0.43,6.7,19.3,0.35,16.8,22.3,0.76,12.2,28.8,41,20.7,7.9,4.1,14,21.2,96.5
NBA,2012,Dallas Mavericks,DAL,82,3182,6892,0.46,606,1628,0.37,1323,1669,0.79,767,2670,3437,1906,648,454,1144,1698,8293,38.8,84.0,0.46,7.4,19.9,0.37,16.1,20.4,0.79,9.4,32.6,41.9,23.2,7.9,5.5,14,20.7,101.1
NBA,2012,Denver Nuggets,DEN,82,3339,6983,0.48,521,1518,0.34,1505,2148,0.7,1092,2601,3693,2002,762,533,1253,1682,8704,40.7,85.2,0.48,6.4,18.5,0.34,18.4,26.2,0.7,13.3,31.7,45,24.4,9.3,6.5,15.3,20.5,106.1
NBA,2012,Detroit Pistons,DET,82,2979,6638,0.45,513,1440,0.36,1307,1870,0.7,991,2463,3454,1742,574,400,1241,1623,7778,36.3,81.0,0.45,6.3,17.6,0.36,15.9,22.8,0.7,12.1,30,42.1,21.2,7,4.9,15.1,19.8,94.9
NBA,2012,Golden State Warriors,GSW,82,3130,6840,0.46,658,1632,0.4,1378,1744,0.79,885,2801,3686,1845,567,346,1236,1753,8296,38.2,83.4,0.46,8,19.9,0.4,16.8,21.3,0.79,10.8,34.2,45,22.5,6.9,4.2,15.1,21.4,101.2
NBA,2012,Houston Rockets,HOU,82,3124,6782,0.46,867,2369,0.37,1573,2087,0.75,909,2652,3561,1902,679,359,1348,1662,8688,38.1,82.7,0.46,10.6,28.9,0.37,19.2,25.5,0.75,11.1,32.3,43.4,23.2,8.3,4.4,16.4,20.3,106.0
NBA,2012,Indiana Pacers,IND,81,2845,6525,0.44,555,1599,0.35,1429,1915,0.75,1043,2671,3714,1645,580,513,1227,1623,7674,35.1,80.6,0.44,6.9,19.7,0.35,17.6,23.6,0.75,12.9,33,45.9,20.3,7.2,6.3,15.1,20.0,94.7
NBA,2012,Los Angeles Clippers,LAC,82,3160,6608,0.48,627,1752,0.36,1342,1888,0.71,938,2475,3413,1958,784,461,1197,1716,8289,38.5,80.6,0.48,7.6,21.4,0.36,16.4,23.0,0.71,11.4,30.2,41.6,23.9,9.6,5.6,14.6,20.9,101.1
NBA,2012,Los Angeles Lakers,LAL,82,3041,6640,0.46,715,2015,0.35,1584,2289,0.69,942,2732,3674,1818,576,429,1232,1467,8381,37.1,81.0,0.46,8.7,24.6,0.35,19.3,27.9,0.69,11.5,33.3,44.8,22.2,7,5.2,15,17.9,102.2
NBA,2012,Memphis Grizzlies,MEM,82,2964,6679,0.44,382,1107,0.35,1349,1746,0.77,1059,2445,3504,1715,703,436,1144,1660,7659,36.1,81.5,0.44,4.7,13.5,0.35,16.5,21.3,0.77,12.9,29.8,42.7,20.9,8.6,5.3,14,20.2,93.4
NBA,2012,Miami Heat,MIA,82,3148,6348,0.5,717,1809,0.4,1423,1887,0.75,676,2490,3166,1890,710,441,1143,1533,8436,38.4,77.4,0.5,8.7,22.1,0.4,17.4,23.0,0.75,8.2,30.4,38.6,23.0,8.7,5.4,13.9,18.7,102.9
NBA,2012,Milwaukee Bucks,MIL,82,3128,7197,0.43,601,1670,0.36,1251,1700,0.74,1068,2537,3605,1876,685,550,1156,1554,8108,38.1,87.8,0.43,7.3,20.4,0.36,15.3,20.7,0.74,13,30.9,44,22.9,8.4,6.7,14.1,19.0,98.9
NBA,2012,Minnesota Timberwolves,MIN,82,2943,6702,0.44,450,1475,0.31,1515,2042,0.74,973,2473,3446,1836,700,387,1214,1509,7851,35.9,81.7,0.44,5.5,18,0.31,18.5,24.9,0.74,11.9,30.2,42,22.4,8.5,4.7,14.8,18.4,95.7
NBA,2012,New Orleans Pelicans,NOH,82,2955,6589,0.45,535,1474,0.36,1269,1636,0.78,988,2426,3414,1721,520,440,1193,1673,7714,36.0,80.4,0.45,6.5,18,0.36,15.5,20.0,0.78,12,29.6,41.6,21.0,6.3,5.4,14.5,20.4,94.1
NBA,2012,New York Knicks,NYK,82,2996,6689,0.45,891,2371,0.38,1313,1729,0.76,890,2436,3326,1579,672,294,988,1650,8196,36.5,81.6,0.45,10.9,28.9,0.38,16.0,21.1,0.76,10.9,29.7,40.6,19.3,8.2,3.6,12,20.1,100.0
NBA,2012,Oklahoma City Thunder,OCT,82,3126,6504,0.48,598,1588,0.38,1819,2196,0.83,854,2725,3579,1753,679,624,1253,1654,8669,38.1,79.3,0.48,7.3,19.4,0.38,22.2,26.8,0.83,10.4,33.2,43.6,21.4,8.3,7.6,15.3,20.2,105.7
NBA,2012,Orlando Magic,ORL,82,3093,6904,0.45,506,1537,0.33,1026,1359,0.75,890,2612,3502,1871,528,358,1191,1591,7718,37.7,84.2,0.45,6.2,18.7,0.33,12.5,16.6,0.75,10.9,31.9,42.7,22.8,6.4,4.4,14.5,19.4,94.1
NBA,2012,Philadelphia 76ers,PHI,82,3059,6895,0.44,518,1438,0.36,1004,1377,0.73,896,2493,3389,1867,609,384,1070,1505,7640,37.3,84.1,0.44,6.3,17.5,0.36,12.2,16.8,0.73,10.9,30.4,41.3,22.8,7.4,4.7,13,18.4,93.2
NBA,2012,Phoenix Suns,PHO,82,3061,6917,0.44,480,1455,0.33,1203,1618,0.74,959,2454,3413,1855,659,434,1278,1688,7805,37.3,84.4,0.44,5.9,17.7,0.33,14.7,19.7,0.74,11.7,29.9,41.6,22.6,8,5.3,15.6,20.6,95.2
NBA,2012,Portland Trail Blazers,POR,82,3009,6715,0.45,673,1904,0.35,1304,1680,0.78,874,2474,3348,1784,538,353,1203,1518,7995,36.7,81.9,0.45,8.2,23.2,0.35,15.9,20.5,0.78,10.7,30.2,40.8,21.8,6.6,4.3,14.7,18.5,97.5
NBA,2012,Sacramento Kings,SAC,82,3086,6904,0.45,610,1681,0.36,1437,1869,0.77,943,2385,3328,1708,671,342,1199,1717,8219,37.6,84.2,0.45,7.4,20.5,0.36,17.5,22.8,0.77,11.5,29.1,40.6,20.8,8.2,4.2,14.6,20.9,100.2
NBA,2012,San Antonio Spurs,SAS,82,3210,6675,0.48,663,1764,0.38,1365,1725,0.79,666,2721,3387,2058,695,446,1206,1427,8448,39.1,81.4,0.48,8.1,21.5,0.38,16.6,21.0,0.79,8.1,33.2,41.3,25.1,8.5,5.4,14.7,17.4,103.0
NBA,2012,Toronto Raptors,TOR,82,2979,6685,0.45,571,1665,0.34,1442,1831,0.79,871,2426,3297,1765,595,392,1124,1836,7971,36.3,81.5,0.45,7,20.3,0.34,17.6,22.3,0.79,10.6,29.6,40.2,21.5,7.3,4.8,13.7,22.4,97.2
NBA,2012,Utah Jazz,UTA,82,3046,6710,0.45,507,1385,0.37,1439,1883,0.76,989,2457,3446,1859,690,515,1210,1750,8038,37.1,81.8,0.45,6.2,16.9,0.37,17.5,23.0,0.76,12.1,30,42,22.7,8.4,6.3,14.8,21.3,98.0
NBA,2012,Washington Wizards,WAS,82,2910,6693,0.43,545,1495,0.36,1279,1746,0.73,887,2652,3539,1775,598,376,1238,1681,7644,35.5,81.6,0.43,6.6,18.2,0.36,15.6,21.3,0.73,10.8,32.3,43.2,21.6,7.3,4.6,15.1,20.5,93.2
NBA,2013,Atlanta Hawks,ATL,82,3061,6688,0.46,768,2116,0.36,1392,1782,0.78,713,2565,3278,2041,680,326,1251,1577,8282,37.3,81.6,0.46,9.4,25.8,0.36,17.0,21.7,0.78,8.7,31.3,40,24.9,8.3,4,15.3,19.2,101.0
NBA,2013,Boston Celtics,BOS,82,2996,6883,0.44,575,1729,0.33,1325,1706,0.78,980,2505,3485,1726,584,343,1261,1743,7892,36.5,83.9,0.44,7,21.1,0.33,16.2,20.8,0.78,12,30.5,42.5,21.0,7.1,4.2,15.4,21.3,96.2
NBA,2013,Brooklyn Nets,BRO,82,2931,6391,0.46,709,1922,0.37,1508,2002,0.75,721,2407,3128,1714,705,311,1191,1777,8079,35.7,77.9,0.46,8.6,23.4,0.37,18.4,24.4,0.75,8.8,29.4,38.1,20.9,8.6,3.8,14.5,21.7,98.5
NBA,2013,Charlotte Hornets,CHA,82,2976,6730,0.44,516,1471,0.35,1474,2000,0.74,776,2724,3500,1778,499,421,1010,1493,7942,36.3,82.1,0.44,6.3,17.9,0.35,18.0,24.4,0.74,9.5,33.2,42.7,21.7,6.1,5.1,12.3,18.2,96.9
NBA,2013,Chicago Bulls,CHI,82,2843,6577,0.43,508,1459,0.35,1486,1908,0.78,937,2683,3620,1860,594,424,1223,1565,7680,34.7,80.2,0.43,6.2,17.8,0.35,18.1,23.3,0.78,11.4,32.7,44.1,22.7,7.2,5.2,14.9,19.1,93.7
NBA,2013,Cleveland Cavaliers,CLE,82,3036,6955,0.44,584,1640,0.36,1398,1861,0.75,989,2629,3618,1738,579,304,1163,1640,8054,37.0,84.8,0.44,7.1,20,0.36,17.0,22.7,0.75,12.1,32.1,44.1,21.2,7.1,3.7,14.2,20.0,98.2
NBA,2013,Dallas Mavericks,DAL,82,3249,6858,0.47,721,1877,0.38,1378,1733,0.8,840,2514,3354,1935,704,356,1110,1636,8597,39.6,83.6,0.47,8.8,22.9,0.38,16.8,21.1,0.8,10.2,30.7,40.9,23.6,8.6,4.3,13.5,20.0,104.8
NBA,2013,Denver Nuggets,DEN,82,3147,7042,0.45,702,1959,0.36,1563,2154,0.73,1009,2717,3726,1838,615,459,1305,1890,8559,38.4,85.9,0.45,8.6,23.9,0.36,19.1,26.3,0.73,12.3,33.1,45.4,22.4,7.5,5.6,15.9,23.0,104.4
NBA,2013,Detroit Pistons,DET,82,3182,7124,0.45,507,1580,0.32,1415,2111,0.67,1196,2525,3721,1714,687,395,1193,1666,8286,38.8,86.9,0.45,6.2,19.3,0.32,17.3,25.7,0.67,14.6,30.8,45.4,20.9,8.4,4.8,14.5,20.3,101.0
NBA,2013,Golden State Warriors,GSW,82,3236,7005,0.46,774,2037,0.38,1303,1731,0.75,896,2819,3715,1912,642,407,1247,1784,8549,39.5,85.4,0.46,9.4,24.8,0.38,15.9,21.1,0.75,10.9,34.4,45.3,23.3,7.8,5,15.2,21.8,104.3
NBA,2013,Houston Rockets,HOU,82,3118,6603,0.47,779,2179,0.36,1814,2549,0.71,920,2797,3717,1755,621,461,1323,1676,8829,38.0,80.5,0.47,9.5,26.6,0.36,22.1,31.1,0.71,11.2,34.1,45.3,21.4,7.6,5.6,16.1,20.4,107.7
NBA,2013,Indiana Pacers,IND,82,2949,6573,0.45,550,1542,0.36,1485,1907,0.78,834,2831,3665,1651,550,446,1237,1675,7933,36.0,80.2,0.45,6.7,18.8,0.36,18.1,23.3,0.78,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7
NBA,2013,Los Angeles Clippers,LAC,82,3208,6761,0.47,693,1966,0.35,1741,2384,0.73,858,2668,3526,2016,703,397,1136,1767,8850,39.1,82.5,0.47,8.5,24,0.35,21.2,29.1,0.73,10.5,32.5,43,24.6,8.6,4.8,13.9,21.5,107.9
NBA,2013,Los Angeles Lakers,LAL,82,3139,6980,0.45,774,2032,0.38,1390,1835,0.76,745,2620,3365,2006,611,446,1239,1627,8442,38.3,85.1,0.45,9.4,24.8,0.38,17.0,22.4,0.76,9.1,32,41,24.5,7.5,5.4,15.1,19.8,103.0
NBA,2013,Memphis Grizzlies,MEM,82,3122,6723,0.46,405,1147,0.35,1235,1666,0.74,950,2526,3476,1792,631,375,1124,1568,7884,38.1,82.0,0.46,4.9,14,0.35,15.1,20.3,0.74,11.6,30.8,42.4,21.9,7.7,4.6,13.7,19.1,96.1
NBA,2013,Miami Heat,MIA,82,3142,6272,0.5,665,1829,0.36,1431,1884,0.76,627,2397,3024,1847,732,367,1212,1596,8380,38.3,76.5,0.5,8.1,22.3,0.36,17.5,23.0,0.76,7.6,29.2,36.9,22.5,8.9,4.5,14.8,19.5,102.2
NBA,2013,Milwaukee Bucks,MIL,82,2952,6737,0.44,548,1553,0.35,1377,1843,0.75,971,2399,3370,1760,541,403,1238,1713,7829,36.0,82.2,0.44,6.7,18.9,0.35,16.8,22.5,0.75,11.8,29.3,41.1,21.5,6.6,4.9,15.1,20.9,95.5
NBA,2013,Minnesota Timberwolves,MIN,82,3189,7175,0.44,600,1757,0.34,1790,2301,0.78,1024,2644,3668,1963,718,297,1142,1504,8768,38.9,87.5,0.44,7.3,21.4,0.34,21.8,28.1,0.78,12.5,32.2,44.7,23.9,8.8,3.6,13.9,18.3,106.9
NBA,2013,New Orleans Pelicans,NOP,82,3101,6761,0.46,486,1303,0.37,1489,1936,0.77,933,2486,3419,1745,647,523,1129,1857,8177,37.8,82.5,0.46,5.9,15.9,0.37,18.2,23.6,0.77,11.4,30.3,41.7,21.3,7.9,6.4,13.8,22.6,99.7
NBA,2013,New York Knicks,NYK,82,3027,6739,0.45,759,2038,0.37,1271,1670,0.76,870,2437,3307,1641,631,367,1063,1815,8084,36.9,82.2,0.45,9.3,24.9,0.37,15.5,20.4,0.76,10.6,29.7,40.3,20.0,7.7,4.5,13,22.1,98.6
NBA,2013,Oklahoma City Thunder,OCT,82,3194,6782,0.47,664,1839,0.36,1653,2052,0.81,887,2781,3668,1794,678,501,1256,1858,8705,39.0,82.7,0.47,8.1,22.4,0.36,20.2,25.0,0.81,10.8,33.9,44.7,21.9,8.3,6.1,15.3,22.7,106.2
NBA,2013,Orlando Magic,ORL,82,3022,6784,0.45,563,1596,0.35,1307,1714,0.76,794,2654,3448,1726,630,350,1222,1678,7914,36.9,82.7,0.45,6.9,19.5,0.35,15.9,20.9,0.76,9.7,32.4,42,21.0,7.7,4.3,14.9,20.5,96.5
NBA,2013,Philadelphia 76ers,PHI,82,3108,7150,0.43,577,1847,0.31,1362,1918,0.71,949,2556,3505,1791,765,330,1384,1844,8155,37.9,87.2,0.43,7,22.5,0.31,16.6,23.4,0.71,11.6,31.2,42.7,21.8,9.3,4,16.9,22.5,99.5
NBA,2013,Phoenix Suns,PHO,82,3172,6845,0.46,765,2055,0.37,1520,2004,0.76,928,2601,3529,1563,688,374,1258,1798,8629,38.7,83.5,0.46,9.3,25.1,0.37,18.5,24.4,0.76,11.3,31.7,43,19.1,8.4,4.6,15.3,21.9,105.2
NBA,2013,Portland Trail Blazers,POR,82,3207,7134,0.45,770,2071,0.37,1569,1926,0.81,1022,2786,3808,1904,454,387,1125,1576,8753,39.1,87.0,0.45,9.4,25.3,0.37,19.1,23.5,0.81,12.5,34,46.4,23.2,5.5,4.7,13.7,19.2,106.7
NBA,2013,Sacramento Kings,SAC,82,3026,6766,0.45,491,1475,0.33,1698,2237,0.76,990,2656,3646,1547,587,318,1249,1849,8241,36.9,82.5,0.45,6,18,0.33,20.7,27.3,0.76,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,100.5
NBA,2013,San Antonio Spurs,SAS,82,3326,6844,0.49,698,1757,0.4,1289,1642,0.79,762,2786,3548,2064,604,420,1180,1495,8639,40.6,83.5,0.49,8.5,21.4,0.4,15.7,20.0,0.79,9.3,34,43.3,25.2,7.4,5.1,14.4,18.2,105.4
NBA,2013,Toronto Raptors,TOR,82,2992,6718,0.45,713,1917,0.37,1608,2055,0.78,935,2552,3487,1737,577,343,1159,1882,8305,36.5,81.9,0.45,8.7,23.4,0.37,19.6,25.1,0.78,11.4,31.1,42.5,21.2,7,4.2,14.1,23.0,101.3
NBA,2013,Utah Jazz,UTA,82,2951,6652,0.44,543,1577,0.34,1346,1803,0.75,904,2477,3381,1664,570,366,1200,1699,7791,36.0,81.1,0.44,6.6,19.2,0.34,16.4,22.0,0.75,11,30.2,41.2,20.3,7,4.5,14.6,20.7,95.0
NBA,2013,Washington Wizards,WAS,82,3177,6920,0.46,647,1704,0.38,1253,1715,0.73,886,2573,3459,1909,668,377,1204,1675,8254,38.7,84.4,0.46,7.9,20.8,0.38,15.3,20.9,0.73,10.8,31.4,42.2,23.3,8.1,4.6,14.7,20.4,100.7
NBA,2014,Atlanta Hawks,ATL,82,3121,6699,0.47,818,2152,0.38,1349,1735,0.78,715,2611,3326,2111,744,380,1167,1457,8409,38.1,81.7,0.47,10,26.2,0.38,16.5,21.2,0.78,8.7,31.8,40.6,25.7,9.1,4.6,14.2,17.8,102.5
NBA,2014,Boston Celtics,BOS,82,3193,7211,0.44,660,2021,0.33,1266,1678,0.75,910,2685,3595,2009,674,294,1133,1738,8312,38.9,87.9,0.44,8,24.6,0.33,15.4,20.5,0.75,11.1,32.7,43.8,24.5,8.2,3.6,13.8,21.2,101.4
NBA,2014,Brooklyn Nets,BRO,82,3069,6804,0.45,541,1633,0.33,1359,1817,0.75,846,2627,3473,1716,576,340,1133,1579,8038,37.4,83.0,0.45,6.6,19.9,0.33,16.6,22.2,0.75,10.3,32,42.4,20.9,7,4.1,13.8,19.3,98.0
NBA,2014,Charlotte Hornets,CHA,82,2913,6932,0.42,498,1566,0.32,1397,1867,0.75,820,2793,3613,1654,499,448,976,1494,7721,35.5,84.5,0.42,6.1,19.1,0.32,17.0,22.8,0.75,10,34.1,44.1,20.2,6.1,5.5,11.9,18.2,94.2
NBA,2014,Chicago Bulls,CHI,82,3001,6797,0.44,645,1825,0.35,1618,2067,0.78,959,2792,3751,1781,514,476,1145,1495,8265,36.6,82.9,0.44,7.9,22.3,0.35,19.7,25.2,0.78,11.7,34,45.7,21.7,6.3,5.8,14,18.2,100.8
NBA,2014,Cleveland Cavaliers,CLE,82,3089,6739,0.46,826,2253,0.37,1453,1934,0.75,911,2612,3523,1814,603,340,1171,1510,8457,37.7,82.2,0.46,10.1,27.5,0.37,17.7,23.6,0.75,11.1,31.9,43,22.1,7.4,4.1,14.3,18.4,103.1
NBA,2014,Dallas Mavericks,DAL,82,3255,7036,0.46,732,2082,0.35,1386,1843,0.75,858,2608,3466,1846,663,371,1062,1644,8628,39.7,85.8,0.46,8.9,25.4,0.35,16.9,22.5,0.75,10.5,31.8,42.3,22.5,8.1,4.5,13,20.0,105.2
NBA,2014,Denver Nuggets,DEN,82,3099,7158,0.43,660,2032,0.32,1462,1991,0.73,1012,2653,3665,1788,641,367,1166,1882,8320,37.8,87.3,0.43,8,24.8,0.32,17.8,24.3,0.73,12.3,32.4,44.7,21.8,7.8,4.5,14.2,23.0,101.5
NBA,2014,Detroit Pistons,DET,82,3041,7038,0.43,703,2043,0.34,1292,1838,0.7,1051,2630,3681,1771,623,383,1099,1559,8077,37.1,85.8,0.43,8.6,24.9,0.34,15.8,22.4,0.7,12.8,32.1,44.9,21.6,7.6,4.7,13.4,19.0,98.5
NBA,2014,Golden State Warriors,GSW,82,3410,7137,0.48,883,2217,0.4,1313,1709,0.77,853,2814,3667,2248,762,496,1185,1628,9016,41.6,87.0,0.48,10.8,27,0.4,16.0,20.8,0.77,10.4,34.3,44.7,27.4,9.3,6,14.5,19.9,110.0
NBA,2014,Houston Rockets,HOU,82,3032,6832,0.44,933,2680,0.35,1525,2133,0.71,958,2624,3582,1820,777,407,1366,1803,8522,37.0,83.3,0.44,11.4,32.7,0.35,18.6,26.0,0.71,11.7,32,43.7,22.2,9.5,5,16.7,22.0,103.9
NBA,2014,Indiana Pacers,IND,82,2998,6824,0.44,612,1740,0.35,1373,1817,0.76,856,2822,3678,1757,505,375,1147,1742,7981,36.6,83.2,0.44,7.5,21.2,0.35,16.7,22.2,0.76,10.4,34.4,44.9,21.4,6.2,4.6,14,21.2,97.3
NBA,2014,Los Angeles Clippers,LAC,82,3228,6830,0.47,827,2202,0.38,1468,2067,0.71,784,2711,3495,2031,640,409,1012,1749,8751,39.4,83.3,0.47,10.1,26.9,0.38,17.9,25.2,0.71,9.6,33.1,42.6,24.8,7.8,5,12.3,21.3,106.7
NBA,2014,Los Angeles Lakers,LAL,82,3054,7020,0.44,532,1546,0.34,1433,1935,0.74,952,2647,3599,1715,578,366,1086,1741,8073,37.2,85.6,0.44,6.5,18.9,0.34,17.5,23.6,0.74,11.6,32.3,43.9,20.9,7,4.5,13.2,21.2,98.5
NBA,2014,Memphis Grizzlies,MEM,82,3097,6763,0.46,423,1246,0.34,1445,1869,0.77,856,2634,3490,1777,700,347,1094,1567,8062,37.8,82.5,0.46,5.2,15.2,0.34,17.6,22.8,0.77,10.4,32.1,42.6,21.7,8.5,4.2,13.3,19.1,98.3
NBA,2014,Miami Heat,MIA,82,2885,6330,0.46,556,1659,0.34,1438,1940,0.74,747,2461,3208,1626,642,372,1214,1636,7764,35.2,77.2,0.46,6.8,20.2,0.34,17.5,23.7,0.74,9.1,30,39.1,19.8,7.8,4.5,14.8,20.0,94.7
